GEND,SCHOOL,ZIP3,CONFUNI,CONFPR,CONFCHOIC,WAVERG2,AVG,PREF,ACCEPTED
120,11120,N2W,194.0,OD,1.0,917,91.66666666666667,4,0
120,11140,N4I,194.0,OSK,2.0,810,81.0,5,0
119,10781,M7N,191.0,ZI,1.0,893,89.16666666666667,3,0
120,10425,L2D,178.0,KS,1.0,890,89.0,2,0
120,10627,M5O,,,,840,82.66666666666667,1,0
119,10761,L1M,196.0,SIA,2.0,973,96.66666666666667,2,1
120,10217,N0O,178.0,KKU,1.0,945,92.5,3,0
120,10743,O5T,197.0,VXH,1.0,822,81.66666666666667,3,0
120,10324,M6M,179.0,II,2.0,880,15.166666666666666,4,0
120,11120,N2W,194.0,OAP,1.0,913,89.16666666666667,4,0
120,11020,M9L,197.0,VNR,1.0,860,86.0,3,0
120,10360,M8Q,193.0,RII,3.0,847,84.5,2,0
119,11015,M2Q,196.0,SI,3.0,867,84.16666666666667,3,1
120,10217,N0O,,,,907,90.66666666666667,3,0
120,10602,M2S,196.0,SIA,1.0,878,85.0,1,1
119,10971,L2K,,,,950,92.33333333333333,7,0
120,11024,M0H,196.0,SIA,3.0,885,88.5,3,1
119,11194,M7D,196.0,SBP,1.0,967,94.5,8,0
120,11180,N3K,194.0,OI,1.0,902,90.16666666666667,4,0
120,10512,N3S,191.0,ZI,1.0,875,87.5,2,0
120,10728,N6B,178.0,KKC,1.0,910,90.16666666666667,4,0
120,10372,N0C,196.0,STP,1.0,908,88.5,3,0
119,10728,N6B,194.0,OL,1.0,947,92.83333333333333,3,0
120,10859,O7I,178.0,KKC,1.0,888,87.83333333333333,7,0
119,10728,N5Y,178.0,KBO,1.0,870,87.0,3,0
120,10971,L2X,,,,802,76.5,5,0
120,10213,O4X,178.0,KI,1.0,920,91.5,3,0
120,10328,O1C,196.0,SIA,2.0,872,84.0,2,1
120,11226,M7S,190.0,PNR,4.0,842,69.5,6,0
120,10640,M7Z,190.0,PSK,2.0,867,86.66666666666667,3,0
120,10554,M3H,191.0,ZI,1.0,903,90.33333333333333,3,0
120,10690,M1C,178.0,KI,1.0,883,88.33333333333333,2,0
120,10476,M9S,194.0,ON,2.0,912,90.66666666666667,5,0
120,10816,M6O,,,,660,66.0,5,0
119,10848,M8Q,199.0,AII,1.0,883,86.83333333333333,5,0
119,10375,O2S,,,,750,75.0,3,0
120,10316,M6M,178.0,KKU,1.0,947,93.33333333333333,3,0
120,10324,M8H,196.0,SNO,4.0,753,13.333333333333334,4,0
120,10773,M0I,191.0,ZI,1.0,940,93.5,2,0
120,10360,M8Q,194.0,OOS,2.0,897,89.5,3,0
120,10528,O2M,178.0,KA,1.0,940,92.83333333333333,3,0
119,10623,M8M,,,,0,34.666666666666664,1,0
120,10458,N3Q,,,,873,87.33333333333333,3,0
119,10316,M6N,194.0,OD,1.0,967,96.16666666666667,3,0
120,11026,N0B,191.0,ZI,1.0,885,87.0,3,0
120,10379,N4C,196.0,SIA,2.0,867,83.83333333333333,2,1
120,10647,M5T,178.0,KQ,1.0,902,90.16666666666667,4,0
119,10814,L3D,191.0,ZY,2.0,872,85.0,3,0
120,10818,M6X,178.0,KBO,1.0,895,88.83333333333333,3,0
120,10837,N0W,196.0,SNO,6.0,755,75.5,6,0
120,10649,M6W,181.0,YIA,3.0,805,80.5,2,0
120,11209,M0I,190.0,PHH,2.0,912,91.16666666666667,1,0
120,10876,N7D,196.0,SIA,1.0,927,92.66666666666667,1,1
120,10786,M6S,178.0,KY,1.0,978,95.33333333333333,5,0
120,10986,L3H,178.0,KAW,1.0,887,87.5,4,0
119,10835,M5H,178.0,KY,1.0,908,86.66666666666667,4,0
120,10988,N7H,,,,0,66.66666666666667,3,0
120,10234,L9Q,181.0,YIH,1.0,728,72.83333333333333,2,0
120,10331,M6O,178.0,KI,2.0,853,83.83333333333333,1,0
120,10619,O3W,178.0,KKU,1.0,927,90.0,3,0
120,10548,O6B,199.0,AIY,1.0,902,88.0,3,0
120,10885,O0Z,190.0,PIM,1.0,807,79.83333333333333,5,0
120,10327,N3M,196.0,SIA,2.0,903,88.83333333333333,2,1
120,10935,N2T,,,,820,79.66666666666667,4,0
120,10639,M6N,194.0,OST,1.0,865,85.0,4,0
120,10955,O1C,,,,0,48.5,1,0
120,11218,N3K,,,,813,81.33333333333333,2,0
120,11057,M4Q,196.0,SIA,2.0,917,88.5,2,1
120,10698,N2S,194.0,OD,1.0,975,97.5,3,0
120,10429,M7I,191.0,ZI,1.0,855,85.5,2,0
120,10970,L7K,,,,0,59.166666666666664,2,0
119,10970,L7I,178.0,KI,2.0,920,90.0,5,0
120,10329,M7Q,190.0,PIM,2.0,853,85.33333333333333,3,0
120,10727,O4D,196.0,SF,2.0,883,81.33333333333333,1,0
120,10591,M7S,196.0,SIA,1.0,867,86.66666666666667,1,1
120,10930,M4Z,195.0,HJ,1.0,818,78.83333333333333,3,0
120,11120,N2W,194.0,OD,1.0,913,91.33333333333333,5,0
119,11026,N0C,197.0,VNE,3.0,947,91.83333333333333,1,0
119,11229,N2L,194.0,OIR,2.0,972,96.16666666666667,4,0
120,10386,N3S,190.0,PSK,4.0,822,80.0,3,0
120,10871,M8N,196.0,SIA,2.0,877,86.33333333333333,2,1
120,11073,N4C,194.0,OPX,1.0,908,90.66666666666667,3,0
119,11241,M5O,199.0,AIN,4.0,812,77.33333333333333,2,0
119,10731,M0L,,,,988,98.66666666666667,3,0
120,11238,,193.0,RII,5.0,805,80.5,2,0
120,10759,O3A,179.0,II,1.0,930,93.0,2,0
120,10740,L0W,196.0,SIA,4.0,833,83.0,4,1
120,10217,N0O,196.0,SIA,2.0,942,93.83333333333333,2,1
120,10567,M4S,191.0,ZY,5.0,828,79.66666666666667,2,0
120,10911,M1M,196.0,SJ,2.0,935,92.83333333333333,1,0
120,10217,N0O,,,,773,77.33333333333333,1,0
120,10217,N0O,190.0,PIC,8.0,833,83.33333333333333,5,0
119,10434,M6D,194.0,OD,1.0,993,99.33333333333333,3,0
120,10729,L3K,,,,920,91.33333333333333,3,0
119,10692,M1S,197.0,VNB,6.0,818,80.83333333333333,1,0
120,11059,M1S,178.0,KI,1.0,947,93.16666666666667,2,0
120,10564,N2L,178.0,KKW,1.0,823,82.33333333333333,4,0
120,10400,M5A,197.0,VNP,6.0,810,80.0,2,0
120,10649,M6S,181.0,YIK,5.0,853,80.83333333333333,2,0
120,10214,M0D,197.0,VNP,4.0,855,83.0,3,0
120,10325,M5F,193.0,RCI,5.0,788,78.83333333333333,3,0
119,10758,L8L,194.0,OIR,1.0,927,91.33333333333333,4,0
120,10324,M7N,199.0,AIH,1.0,885,15.333333333333334,2,0
119,10500,Q8L,195.0,HJ,1.0,940,94.0,4,0
120,10566,N2Q,194.0,OJA,4.0,918,72.16666666666667,7,0
120,10528,O2D,196.0,SIA,3.0,847,83.83333333333333,3,1
120,10893,O2I,178.0,KI,1.0,942,93.5,2,0
120,11013,N3Q,,,,913,90.33333333333333,4,0
120,11021,M0U,196.0,SIA,2.0,883,86.5,2,1
120,10810,M8B,199.0,AIA,2.0,758,75.83333333333333,6,0
120,10821,M8L,178.0,KSO,1.0,953,94.33333333333333,5,0
119,10380,M7T,,,,628,60.0,6,0
120,10273,M6H,178.0,KSI,1.0,925,90.5,4,0
120,11236,M6M,178.0,KS,4.0,957,92.5,3,0
119,10462,M6D,191.0,ZI,2.0,915,89.0,4,0
119,11024,M0H,196.0,SI,1.0,937,93.66666666666667,1,1
120,10764,M4N,191.0,ZI,1.0,977,97.66666666666667,5,0
120,10765,O2I,178.0,KKW,1.0,945,92.83333333333333,3,0
120,10429,M7I,191.0,ZI,1.0,900,90.0,2,0
120,11020,M9K,196.0,SI,1.0,883,86.83333333333333,1,1
120,10458,N3M,193.0,RUI,5.0,853,84.83333333333333,4,0
120,11020,M9K,,,,830,66.83333333333333,2,0
120,10647,M5F,194.0,OS,2.0,880,88.0,3,0
120,10697,M7F,194.0,OPX,2.0,823,66.16666666666667,4,0
120,10781,M7N,195.0,HJ,1.0,810,79.66666666666667,2,0
120,11040,N7M,196.0,SIA,9.0,892,84.5,9,1
120,10429,M7I,179.0,II,4.0,862,86.16666666666667,3,0
120,10467,O3M,178.0,KNA,1.0,958,95.16666666666667,5,0
120,10602,M2S,196.0,SIA,3.0,832,83.16666666666667,3,1
120,10338,M7D,181.0,YIA,6.0,877,83.5,3,0
120,10538,Q5O,178.0,KKU,1.0,912,88.66666666666667,4,0
120,10355,M3I,195.0,HJ,4.0,827,80.0,5,0
120,10293,M3I,196.0,SI,2.0,883,87.16666666666667,2,1
120,10937,M5D,196.0,SIA,4.0,830,83.0,4,1
120,10851,M6K,179.0,II,1.0,900,87.33333333333333,2,0
120,10853,M0U,196.0,SIA,3.0,858,85.83333333333333,3,1
120,11023,O2H,197.0,VSI,3.0,852,85.0,4,0
120,10227,O1M,179.0,II,1.0,875,86.83333333333333,6,0
120,10410,M6L,178.0,KKC,1.0,905,87.5,3,0
120,10697,M7C,196.0,SIA,3.0,845,84.5,3,1
120,10670,M5B,196.0,SIA,6.0,885,74.16666666666667,6,1
119,11030,N5U,,,,928,92.33333333333333,3,0
120,10837,N0W,190.0,PHH,1.0,873,87.33333333333333,3,0
120,10735,M2A,,,,792,77.5,2,0
120,10602,M2O,196.0,SI,4.0,887,87.5,4,1
119,10835,M5H,178.0,KKC,1.0,917,91.66666666666667,2,0
120,11217,M6D,194.0,OXV,5.0,908,89.83333333333333,1,0
120,10462,M6D,190.0,PHH,2.0,845,84.33333333333333,4,0
120,10731,M0L,178.0,KVS,1.0,818,78.5,3,0
120,10882,O3M,178.0,KKU,1.0,907,90.66666666666667,3,0
120,10810,M8B,190.0,PHH,2.0,877,83.5,7,0
119,10248,M7Z,196.0,SB,6.0,885,87.33333333333333,4,0
120,10728,N6C,,,,827,82.66666666666667,3,0
120,10786,M5Y,194.0,OD,1.0,963,94.33333333333333,6,0
119,10763,Q6O,196.0,SIA,2.0,867,71.5,2,1
120,10731,M0H,196.0,ST,3.0,817,81.66666666666667,1,0
119,11122,N2T,194.0,OMV,2.0,923,92.33333333333333,3,0
120,10841,N5M,196.0,SI,4.0,880,86.83333333333333,4,1
120,10217,N0O,190.0,PAV,9.0,817,81.66666666666667,7,0
120,10273,M6C,194.0,OSP,3.0,798,77.83333333333333,2,0
120,10431,L0K,197.0,VNB,2.0,877,86.16666666666667,3,0
120,10431,L0L,,,,740,74.0,2,0
120,10297,O1L,197.0,VID,1.0,848,84.83333333333333,3,0
119,10217,N0O,194.0,OSI,1.0,853,84.5,4,0
119,10213,O4X,193.0,RIA,1.0,947,94.16666666666667,4,0
120,10722,O8U,179.0,II,1.0,878,86.66666666666667,3,0
120,10338,M7D,196.0,SIA,2.0,848,84.83333333333333,2,1
119,10523,O6S,179.0,II,2.0,925,92.5,3,0
120,10272,M5Z,190.0,PAW,2.0,877,83.33333333333333,4,0
120,10610,M9I,199.0,AIW,2.0,812,81.16666666666667,1,0
120,10515,M8S,196.0,SIA,1.0,898,86.16666666666667,1,1
120,10451,O3D,178.0,KSO,1.0,953,78.83333333333333,4,0
119,10717,M9O,,,,935,92.33333333333333,3,0
120,10868,M5D,178.0,KSO,1.0,955,95.0,3,0
120,10459,O3L,178.0,KSO,1.0,965,96.5,4,0
120,10977,L0B,197.0,VF,1.0,887,88.66666666666667,3,0
120,10301,M6N,190.0,PSK,3.0,862,86.16666666666667,1,0
120,10820,L3F,178.0,KS,1.0,883,84.83333333333333,2,0
120,10558,M5K,175.0,GMS,9.0,723,72.33333333333333,5,0
120,10250,O8T,196.0,SIA,3.0,895,87.66666666666667,3,1
120,10896,M2X,197.0,VT,1.0,872,80.66666666666667,4,0
120,10981,L0B,199.0,AIU,2.0,867,84.16666666666667,3,0
120,10731,M1S,197.0,VNY,2.0,852,82.16666666666667,3,0
120,10566,N2D,197.0,VF,1.0,810,79.33333333333333,4,0
120,10429,M7I,178.0,KXP,4.0,818,81.83333333333333,1,0
120,10578,M7D,178.0,KKW,3.0,913,91.0,5,0
120,10913,N2T,193.0,REI,2.0,860,82.33333333333333,4,0
120,10398,M7T,199.0,AIA,3.0,830,83.0,4,0
120,11049,M9F,176.0,MNW,4.0,898,89.33333333333333,1,0
120,10888,M5I,190.0,PSK,4.0,842,81.83333333333333,1,0
120,10851,M6M,196.0,SIA,4.0,873,80.5,4,1
120,11060,N3S,194.0,OHY,7.0,892,86.66666666666667,6,0
120,10671,M7W,,,,673,67.33333333333333,4,0
120,10356,M8M,196.0,SF,6.0,860,81.0,2,0
120,10239,M5D,191.0,ZI,2.0,897,89.66666666666667,1,0
120,10316,M6N,196.0,SBP,1.0,982,97.83333333333333,6,0
120,10811,N3N,175.0,GXY,1.0,913,88.33333333333333,8,0
120,10267,M8D,191.0,ZI,3.0,877,86.83333333333333,5,0
120,10590,L3I,191.0,ZI,2.0,927,90.83333333333333,4,0
120,11021,M0U,178.0,KKC,1.0,923,89.66666666666667,5,0
119,10414,O7L,178.0,KXP,4.0,828,14.666666666666666,2,0
120,10567,M4S,190.0,PIM,1.0,817,81.66666666666667,3,0
119,10432,M4T,196.0,SI,1.0,908,90.66666666666667,1,1
120,11060,M2T,175.0,GPB,3.0,822,82.16666666666667,1,0
120,10335,M1T,196.0,SI,3.0,898,88.16666666666667,3,1
120,10540,M2Z,196.0,SIA,3.0,878,87.33333333333333,3,1
119,10738,M7I,196.0,SN,6.0,875,84.83333333333333,1,0
119,10476,M0D,196.0,SI,2.0,928,87.0,2,1
120,10293,M3H,191.0,ZI,1.0,893,89.33333333333333,3,0
120,10650,M6C,178.0,KXH,2.0,945,92.0,6,0
120,10410,M6M,191.0,ZI,1.0,922,90.0,3,0
120,10690,M1C,193.0,RNH,7.0,788,78.83333333333333,5,0
120,10277,L8N,179.0,IP,4.0,867,85.83333333333333,3,0
120,10893,O4C,190.0,PAW,4.0,842,84.16666666666667,3,0
120,10578,M7D,178.0,KKU,1.0,880,85.33333333333333,3,0
120,10978,N3I,193.0,REA,1.0,827,81.16666666666667,3,0
120,10672,M5C,190.0,PIH,15.0,780,78.0,3,0
120,10338,M7D,178.0,KKC,1.0,902,88.16666666666667,2,0
120,10602,M2S,191.0,ZI,1.0,922,92.16666666666667,2,0
120,10872,L3B,178.0,KKU,3.0,852,82.83333333333333,6,0
120,10879,N3K,178.0,KBO,1.0,953,94.83333333333333,4,0
120,10702,M5O,,,,798,55.666666666666664,3,0
120,10429,M7I,196.0,SI,1.0,880,88.0,1,1
120,10363,N4B,196.0,SIA,3.0,927,92.66666666666667,3,1
120,11021,M0U,178.0,KKC,1.0,903,89.16666666666667,2,0
119,10385,N4I,191.0,ZI,1.0,920,92.0,4,0
120,10566,N3K,,,,978,94.5,6,0
120,10363,,196.0,SIA,5.0,875,87.5,5,1
120,10215,M0C,196.0,SIA,2.0,877,84.0,2,1
119,10341,M6N,,,,908,88.66666666666667,3,0
120,10252,M6W,179.0,IPS,2.0,933,91.33333333333333,7,0
120,10738,M7I,193.0,RIA,4.0,888,81.83333333333333,3,0
119,11130,N3I,178.0,KS,1.0,885,73.83333333333333,6,0
119,10946,L3L,178.0,KKW,2.0,952,94.16666666666667,5,0
120,11061,M7W,,,,645,47.666666666666664,2,0
120,11120,N2W,,,,935,93.5,4,0
120,10993,N5O,197.0,VID,1.0,870,81.5,3,0
120,10858,N2T,199.0,AIW,1.0,832,80.83333333333333,4,0
120,11120,N2W,194.0,OXV,2.0,918,88.33333333333333,4,0
119,10824,N0S,,,,878,86.83333333333333,7,0
120,11120,N2W,196.0,SIA,7.0,873,87.33333333333333,7,1
120,10842,Q1U,195.0,HJ,1.0,693,58.833333333333336,3,0
120,10607,L3T,196.0,SIA,2.0,907,88.33333333333333,2,1
119,10944,L1L,193.0,RII,1.0,875,87.5,4,0
120,10253,O3M,194.0,OPX,5.0,847,84.66666666666667,3,0
120,10738,M7I,193.0,RIA,2.0,838,83.66666666666667,1,0
120,10990,L0L,191.0,ZI,4.0,892,89.16666666666667,1,0
120,11236,M6O,,,,883,88.33333333333333,2,0
120,10358,O0H,179.0,II,2.0,912,87.0,4,0
119,10660,M2K,179.0,II,3.0,917,91.66666666666667,2,0
120,10698,N4D,,,,942,92.33333333333333,4,0
119,10738,M7I,179.0,IPS,1.0,932,92.83333333333333,5,0
120,10492,M5K,194.0,OI,1.0,885,88.5,2,0
120,10217,N0O,194.0,OSI,8.0,853,71.5,6,0
119,10674,M9K,196.0,STP,2.0,905,86.83333333333333,6,0
120,10217,N0O,196.0,SIA,4.0,868,86.83333333333333,4,1
120,11110,N6C,,,,818,80.33333333333333,1,0
120,11180,N2Q,194.0,OPX,5.0,837,83.66666666666667,6,0
119,10462,M6D,190.0,PAW,3.0,932,89.16666666666667,2,0
120,10905,O3D,197.0,VNR,2.0,850,85.0,3,0
119,10430,O8H,179.0,II,1.0,910,89.66666666666667,3,0
120,10792,O2U,194.0,OS,2.0,902,89.83333333333333,3,0
120,10780,M6N,178.0,KWS,1.0,950,94.16666666666667,10,0
119,10702,M5N,191.0,ZI,1.0,840,84.0,2,0
120,10679,M0N,,,,877,15.666666666666666,2,0
120,10492,M5K,191.0,ZI,2.0,903,90.33333333333333,1,0
120,11000,M4S,178.0,KI,2.0,935,92.33333333333333,3,0
120,10660,M2L,196.0,SI,1.0,837,83.66666666666667,1,1
120,10558,M4U,178.0,KKU,1.0,923,92.33333333333333,3,0
120,10585,O2T,193.0,RIH,3.0,820,82.0,1,0
120,11180,N2Q,178.0,KKW,2.0,915,91.5,3,0
119,10504,O3M,178.0,KSO,1.0,912,89.83333333333333,2,0
120,10649,M6W,196.0,SI,2.0,873,86.5,2,1
120,10342,N6H,197.0,VXH,3.0,867,85.83333333333333,2,0
120,10725,M6N,193.0,REA,6.0,815,79.0,2,0
120,10521,N5L,190.0,PSK,2.0,893,89.33333333333333,1,0
120,10851,M7I,178.0,KI,4.0,945,89.5,6,0
120,10504,O3U,178.0,KPR,4.0,938,93.0,6,0
120,10810,M7Y,196.0,SIA,2.0,870,84.83333333333333,2,1
120,10474,M7N,199.0,AIW,6.0,847,83.83333333333333,3,0
120,10407,M0Z,196.0,SIA,3.0,902,76.66666666666667,3,1
120,10666,M8M,178.0,KKC,1.0,920,90.66666666666667,3,0
120,11021,M0U,178.0,KKC,1.0,930,90.66666666666667,2,0
120,10282,M7Y,196.0,SIA,2.0,925,91.33333333333333,2,1
120,10868,M5B,198.0,NRL,6.0,843,84.0,1,0
120,10429,M7I,,,,795,79.5,1,0
119,11236,M6N,178.0,KII,1.0,923,87.83333333333333,2,0
120,10697,M7C,196.0,SIA,1.0,853,85.0,1,1
120,10528,O2H,178.0,KKU,1.0,912,91.16666666666667,3,0
120,10213,O4U,196.0,SIA,2.0,867,86.66666666666667,2,1
120,10525,M6S,196.0,SIA,1.0,933,93.33333333333333,1,1
120,10476,M0I,191.0,ZI,1.0,907,88.66666666666667,4,0
120,10725,M6N,196.0,SIA,5.0,880,83.5,5,1
120,10866,M3N,194.0,OIR,2.0,928,91.5,3,0
119,10971,L2C,196.0,SIA,4.0,918,89.33333333333333,4,1
120,10725,M6N,190.0,PHH,13.0,818,81.83333333333333,3,0
120,10966,M7Q,179.0,II,2.0,900,90.0,7,0
120,10672,M4Z,,,,955,93.66666666666667,3,0
120,10835,M5H,178.0,KI,1.0,892,87.66666666666667,2,0
120,10315,,,,,680,58.0,2,0
120,10837,N0W,196.0,SIA,3.0,880,86.5,3,1
120,10341,M6N,181.0,YVY,7.0,823,66.5,5,0
120,10578,M7F,196.0,SNO,2.0,780,75.33333333333333,2,0
120,10492,M5K,191.0,ZI,1.0,875,87.33333333333333,2,0
120,10429,M7I,,,,870,84.83333333333333,2,0
120,10429,M7I,196.0,SIA,3.0,843,84.33333333333333,3,1
120,11236,M6N,196.0,SIA,2.0,897,87.33333333333333,2,1
120,11051,M6N,178.0,KII,1.0,900,87.16666666666667,4,0
120,10690,M0M,191.0,ZI,1.0,910,90.5,4,0
119,10486,O1I,179.0,II,3.0,848,83.5,2,0
120,10731,M0H,179.0,IK,7.0,838,79.83333333333333,3,0
120,10978,N3N,,,,843,81.33333333333333,3,0
120,11179,N0Q,196.0,SIA,4.0,897,88.0,4,1
119,10765,O2L,179.0,II,1.0,915,89.0,2,0
120,10717,M7K,199.0,AIY,3.0,825,82.5,1,0
120,10250,O1O,196.0,SIA,1.0,850,83.0,1,1
120,10530,,178.0,KZI,3.0,877,86.66666666666667,6,0
120,10585,O2T,,,,818,80.83333333333333,2,0
120,10434,M6W,,,,0,63.5,1,0
120,11226,M7S,193.0,REI,5.0,747,74.66666666666667,1,0
120,10383,L8Q,191.0,ZI,1.0,920,88.33333333333333,2,0
120,10917,O2N,181.0,YIB,1.0,845,84.5,3,0
119,10567,M4S,194.0,OD,1.0,950,94.83333333333333,7,0
120,10215,M0B,196.0,SI,1.0,848,84.83333333333333,1,1
119,10649,M6W,196.0,SIA,3.0,880,87.66666666666667,3,1
120,11002,M5O,178.0,KKV,2.0,855,83.16666666666667,5,0
120,11024,M0H,178.0,KSO,1.0,935,93.5,2,0
120,10930,M4Y,196.0,SIA,1.0,857,85.66666666666667,1,1
120,11000,M4S,178.0,KY,2.0,958,79.16666666666667,4,0
119,10436,M3T,178.0,KA,2.0,922,90.33333333333333,1,0
120,10566,N2W,178.0,KSO,2.0,885,87.83333333333333,4,0
120,10567,M7D,178.0,KKU,2.0,877,86.83333333333333,5,0
120,11188,O3B,196.0,SIA,1.0,870,86.33333333333333,1,1
120,10672,M5T,194.0,OIR,1.0,942,93.16666666666667,4,0
119,11142,N2T,190.0,PIC,5.0,828,82.83333333333333,4,0
120,10978,N3I,178.0,KA,2.0,907,90.16666666666667,3,0
120,10896,M2W,178.0,KI,1.0,897,88.66666666666667,5,0
120,10547,M5K,178.0,KXP,7.0,787,78.66666666666667,4,0
120,10602,M2O,196.0,SI,3.0,882,84.66666666666667,3,1
120,10413,O1B,191.0,ZI,1.0,898,89.0,2,0
120,10429,M7I,191.0,ZI,1.0,857,84.0,2,0
120,10432,M7C,181.0,YII,2.0,795,76.33333333333333,6,0
120,10649,M6N,178.0,KSO,1.0,932,93.16666666666667,3,0
120,10672,M5K,196.0,SI,3.0,905,90.33333333333333,3,1
119,10492,M5K,194.0,OOS,2.0,837,72.33333333333333,6,0
120,11021,M0U,,,,748,69.0,1,0
120,10781,M7N,181.0,YII,5.0,850,81.5,3,0
120,10993,N5H,191.0,ZI,3.0,877,87.16666666666667,4,0
120,10467,N5L,194.0,OD,1.0,927,92.66666666666667,4,0
120,11136,M7M,193.0,RCI,1.0,862,86.16666666666667,2,0
120,10371,N2Y,181.0,YIB,1.0,893,86.0,2,0
120,10490,N4O,196.0,SIA,2.0,835,83.5,2,1
120,10358,O0H,178.0,KI,2.0,877,87.0,3,0
120,10358,,196.0,SI,4.0,872,85.66666666666667,4,1
120,10932,L0I,199.0,AIY,4.0,0,77.66666666666667,1,0
119,11238,L2W,193.0,RII,4.0,830,83.0,2,0
120,10302,M7N,178.0,KX,2.0,822,80.16666666666667,3,0
120,11245,M9X,196.0,STP,1.0,878,84.33333333333333,5,0
120,10400,M5X,196.0,SI,1.0,915,89.83333333333333,1,1
120,10515,M8M,193.0,RIG,5.0,903,86.33333333333333,7,0
120,10697,M7F,199.0,AIU,1.0,825,82.5,3,0
120,10725,M6N,194.0,OSF,6.0,843,70.16666666666667,5,0
120,10499,M3I,178.0,KA,1.0,963,95.0,2,0
120,10813,M8O,196.0,SIA,1.0,878,87.5,1,1
120,10429,M7I,178.0,KTP,1.0,863,86.0,4,0
120,10647,M5F,191.0,ZI,2.0,923,92.0,3,0
120,11217,M6K,193.0,RNI,7.0,888,86.66666666666667,1,0
120,10487,L1B,191.0,ZI,1.0,948,93.83333333333333,3,0
120,10655,M2U,191.0,ZI,1.0,888,86.16666666666667,4,0
120,10947,N3O,178.0,KSO,1.0,958,95.83333333333333,4,0
120,10705,O1H,178.0,KKV,1.0,940,93.5,2,0
120,10680,M0C,196.0,SNO,3.0,797,79.16666666666667,1,0
119,10882,O3U,193.0,RIG,1.0,930,92.0,3,0
120,10617,N2Y,178.0,KKU,1.0,898,87.16666666666667,3,0
120,10873,N2C,181.0,YIA,4.0,787,74.33333333333333,2,0
120,10818,M7Y,194.0,OIR,2.0,923,91.16666666666667,3,0
120,10386,N3O,194.0,OD,1.0,948,93.83333333333333,3,0
119,10568,M5L,196.0,SQP,2.0,913,83.33333333333333,3,0
120,11236,M7Z,196.0,STP,1.0,878,86.16666666666667,4,0
120,10866,M3N,198.0,NAU,1.0,972,95.83333333333333,2,0
119,10873,N2Y,196.0,SIA,2.0,890,88.33333333333333,2,1
119,10816,M6O,,,,825,82.5,5,0
119,10780,M6X,175.0,GXE,14.0,832,83.16666666666667,2,0
120,10342,N3O,194.0,OJA,3.0,773,77.33333333333333,6,0
120,11000,M7D,196.0,SIA,3.0,912,88.16666666666667,3,1
120,10476,M9Q,196.0,SNO,1.0,767,72.33333333333333,1,0
119,10381,O0C,177.0,BIN,2.0,808,64.33333333333333,3,0
120,10886,M2O,193.0,REI,7.0,805,79.66666666666667,2,0
120,10386,M6N,176.0,MJH,2.0,880,84.66666666666667,3,0
119,10873,N2C,178.0,KIS,1.0,857,85.66666666666667,3,0
119,10853,M0U,196.0,SIA,2.0,882,88.16666666666667,2,1
120,10410,M6K,196.0,SIA,2.0,870,85.5,2,1
120,10751,M8F,190.0,PAV,3.0,805,80.5,1,0
119,10508,N0N,178.0,KA,1.0,885,88.5,3,0
120,10565,O0F,196.0,SIA,3.0,852,84.83333333333333,3,1
119,10824,N0D,178.0,KII,1.0,862,81.5,4,0
120,10451,O3F,197.0,VNT,4.0,865,83.0,10,0
120,10877,M5X,196.0,SIA,2.0,915,90.0,2,1
120,10302,M7N,196.0,SIA,2.0,900,89.5,2,1
120,10687,O2U,178.0,KKV,1.0,842,82.16666666666667,5,0
119,10687,O2U,178.0,KKC,1.0,853,82.0,2,0
120,10725,M6N,190.0,PHH,5.0,807,78.0,3,0
120,10792,O2S,178.0,KA,1.0,962,95.16666666666667,4,0
120,10717,M7I,178.0,KIS,1.0,862,86.16666666666667,7,0
120,10474,M0U,178.0,KKU,2.0,893,89.33333333333333,3,0
120,10567,M4S,196.0,SIA,2.0,877,86.33333333333333,2,1
120,10598,M0D,196.0,SBP,1.0,958,95.0,4,0
120,10565,O0C,178.0,KKW,1.0,922,89.66666666666667,7,0
120,10218,M5T,181.0,YII,3.0,715,70.66666666666667,11,0
120,10848,M8N,178.0,KVS,2.0,857,84.5,3,0
120,10461,L3C,196.0,SIA,3.0,958,89.66666666666667,3,1
120,10738,M7I,178.0,KKV,2.0,912,91.16666666666667,6,0
119,10600,M5K,178.0,KI,2.0,887,85.16666666666667,3,0
119,10602,M2S,178.0,KY,1.0,908,90.5,4,0
120,11046,N3L,194.0,OIR,1.0,917,91.66666666666667,4,0
120,10480,M7B,181.0,YIA,1.0,802,77.66666666666667,2,0
120,11236,M6N,197.0,VID,1.0,807,78.16666666666667,3,0
119,10873,N2Y,178.0,KA,1.0,945,93.66666666666667,2,0
120,10780,M6B,178.0,KKU,1.0,905,90.5,3,0
120,10508,M5L,178.0,KKC,1.0,915,86.83333333333333,3,0
120,10801,N3K,181.0,YIB,1.0,773,73.33333333333333,2,0
120,10588,M7S,193.0,REA,6.0,838,82.16666666666667,3,0
119,11217,M6D,178.0,KPR,1.0,950,93.5,3,0
120,10786,M5Y,194.0,OSX,2.0,777,73.83333333333333,6,0
119,10602,M2S,191.0,ZI,1.0,910,90.16666666666667,3,0
120,10504,O3M,178.0,KPR,5.0,897,60.5,8,0
120,10725,M6N,178.0,KSO,1.0,928,90.66666666666667,4,0
120,10301,M6K,196.0,SI,1.0,878,85.33333333333333,1,1
